,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
0,2001-01-01,12.3098333333,5685.64483333,,3139.64566667,15912.1119167,3630.81716667,242.01575,315.813095833,2631.95033333
1,2001-02-01,12.7505833333,5605.26166667,,2918.49108333,15782.1469167,3783.94683333,255.380666667,316.597109167,2633.69866667
2,2001-03-01,13.47375,5566.09425,,2825.77425,15808.0034167,3912.86841667,274.61125,316.477199167,2636.121
3,2001-04-01,13.8345833333,5503.56608333,,2834.31475,15893.2085,4030.071,288.12625,318.629658333,2634.404
4,2001-05-01,14.1830833333,5439.5795,,2792.25633333,15960.6748333,4163.88291667,302.309416667,313.595706667,2665.36225
5,2001-06-01,14.2039166667,5411.30583333,,2771.31933333,16121.08425,4318.37041667,331.47675,314.8412875,2691.83933333
6,2001-07-01,13.8804166667,5363.31658333,,2607.76541667,16121.6615,4499.25675,363.775083333,318.24189,2690.021
7,2001-08-01,13.4379166667,5372.94991667,,2498.05375,16218.8163333,4677.46983333,371.787416667,320.606539167,2700.54583333
8,2001-09-01,12.7725,5389.41158333,,2315.53233333,16263.707,4879.81691667,377.118583333,318.646245833,2710.54766667
9,2001-10-01,12.9263333333,5406.26433333,,2344.46208333,16469.5459167,5031.89875,392.688583333,320.949235,2703.83941667
10,2001-11-01,13.4901666667,5412.96183333,,2400.81066667,16713.8876667,5171.54825,394.90225,318.624821667,2750.0465
11,2001-12-01,14.7709166667,5432.96375,,2402.95558333,16838.3526667,5270.80466667,398.2325,315.5680425,2751.97691667
12,2002-01-01,15.3428333333,5493.86608333,,2406.23508333,16946.0648333,5263.66966667,400.544083333,311.648425,2808.68583333
13,2002-02-01,15.8333333333,5554.42991667,,2459.16175,17154.5166667,5344.32616667,408.988583333,315.768943333,2804.53408333
14,2002-03-01,16.27025,5591.34783333,,2472.05383333,17247.81025,5382.4235,419.483833333,317.981754167,2799.46125
15,2002-04-01,16.00525,5630.13816667,,2464.95291667,17331.4406667,5469.28366667,415.107333333,321.876804167,2766.99066667
16,2002-05-01,16.2325833333,5680.02925,,2396.26683333,17353.2286667,5500.4775,425.28225,334.699471667,2745.64366667
17,2002-06-01,16.4219166667,5740.33116667,,2390.39366667,17476.7635,5615.93116667,415.542,337.193671667,2698.84358333
18,2002-07-01,17.4983333333,5773.30066667,,2490.87025,17584.2248333,5611.33175,414.2555,337.9649125,2669.27416667
19,2002-08-01,18.6133333333,5774.27833333,,2569.97758333,17689.77425,5606.12375,434.3265,342.3535175,2666.69616667
20,2002-09-01,20.3825833333,5761.12466667,,2617.86058333,17697.5029167,5550.51241667,444.427916667,349.882574167,2666.62775
21,2002-10-01,21.37975,5764.864,,2628.05916667,17697.49225,5525.099,446.44325,354.4771975,2663.16383333
22,2002-11-01,21.9375,5681.79591667,,2620.2085,17555.45225,5483.941,469.707583333,357.971316667,2618.43733333
23,2002-12-01,21.5530833333,5670.49358333,,2604.96508333,17645.13,5596.98566667,481.597083333,364.1975675,2602.48225
24,2003-01-01,21.8889166667,5639.54841667,,2605.56183333,17717.5010833,5691.11816667,494.819,372.840813333,2581.62341667
25,2003-02-01,22.1472358333,5593.6802,,2534.48795583,17604.4246783,5673.36512583,512.525833333,373.263135833,2588.43883333
26,2003-03-01,22.2141383333,5553.44836,,2549.88564583,17686.7536875,5757.36998667,519.4095,374.492798333,2603.82866667
27,2003-04-01,22.5053741667,5537.19471333,,2511.28669417,17648.6302075,5744.43000417,536.56675,372.221261667,2622.22666667
28,2003-05-01,22.4576933333,5488.20714083,,2530.32977833,17639.4563283,5778.87205,538.096166667,370.2134775,2610.15658333
29,2003-06-01,22.9097625,5439.22430917,,2479.21885583,17618.24454,5792.9082625,554.247833333,372.8431425,2654.74591667
30,2003-07-01,22.9298316667,5443.9376825,,2504.557755,17796.4441792,5920.5431725,549.13125,374.456191667,2678.73808333
31,2003-08-01,22.8314841667,5403.9031275,,2519.56112417,17891.3460442,6042.5590175,548.027666667,374.233703333,2677.47066667
32,2003-09-01,22.1220533333,5374.29583667,,2528.88999417,17982.740655,6147.89886417,558.989166667,374.980125,2677.15325
33,2003-10-01,21.9449558333,5305.57538417,,2516.38818167,17950.9561142,6279.41890833,557.895833333,371.28084,2606.14566667
34,2003-11-01,21.9559416667,5337.461715,,2493.041215,18118.9917558,6419.21955417,547.052833333,372.688643333,2639.18241667
35,2003-12-01,22.1536775,5369.50871833,,2537.25609417,18134.5001183,6372.7774625,551.377916667,374.612461667,2617.58358333
36,2004-01-01,22.10483,5405.147815,,2556.02584,18176.4939875,6381.41419667,548.595166667,375.1309475,2601.298
37,2004-02-01,22.4863983333,5380.78049,,2574.84638083,18204.2367808,6481.11960083,546.579333333,374.962386667,2535.93675
38,2004-03-01,22.56688,5348.785755,,2559.63246583,18139.7481117,6494.73358417,551.037666667,374.494615833,2499.8175
39,2004-04-01,22.8308858333,5300.14223417,,2526.361155,18188.2975342,6594.24657833,561.384916667,374.811075,2516.03741667
40,2004-05-01,23.0005483333,5268.00802667,,2492.73494,18137.2199592,6605.43351833,568.815666667,369.963525,2518.47066667
41,2004-06-01,22.9782691667,5247.6224475,,2462.89214833,18084.0098625,6626.33060167,579.946166667,367.449071667,2486.2545
42,2004-07-01,23.1860216667,5203.51476167,,2372.75909333,17979.4760142,6653.9600275,603.608833333,364.988554167,2466.74141667
43,2004-08-01,23.5441825,5185.2768575,,2370.09951583,18083.377965,6785.60864583,618.514166667,364.487299167,2444.37375
44,2004-09-01,23.5637833333,5165.41214417,,2383.0071275,18274.5961017,6964.72776083,638.054833333,364.004365,2440.47991667
45,2004-10-01,23.2621433333,5219.22947667,,2423.4387225,18467.1199867,6959.42445917,654.238916667,368.030495,2519.40958333
46,2004-11-01,22.7348058333,5230.31471167,,2393.20201583,18410.3397742,6934.3367175,662.586666667,364.706731667,2503.4065
47,2004-12-01,22.2997608333,5233.6254225,,2371.47110083,18367.6257017,6992.70962833,663.200833333,363.130355,2423.96125
48,2005-01-01,22.1799158333,5209.6084525,,2429.79745167,18354.7009842,6966.2662125,670.28875,360.5996975,2396.56883333
49,2005-02-01,21.5851066667,5224.57949333,,2375.83255833,18330.4981433,6935.07376417,676.86125,359.896856667,2436.03025
50,2005-03-01,21.1312775,5274.87759917,,2324.393965,18421.47947,7003.73533667,678.873333333,358.879910833,2461.44958333
51,2005-04-01,20.3191666667,5316.83875167,,2228.87329,18416.0891717,7100.8547675,680.32175,360.061664167,2413.296
52,2005-05-01,19.7158725,5374.02666417,,2176.923145,18633.6663117,7292.86248833,688.706583333,361.961034167,2423.24125
53,2005-06-01,19.561325,5385.33938583,,2088.53069417,18714.9785142,7486.78299167,668.552416667,360.7972275,2410.86216667
54,2005-07-01,19.1477125,5408.159275,,2018.911405,18804.9985167,7641.74383917,656.399666667,359.964135833,2410.07491667
55,2005-08-01,18.6632708333,5432.01944,,1858.99436417,18712.3119858,7669.04208583,657.39,358.730815833,2432.49075
56,2005-09-01,18.5049908333,5475.6952175,,1804.80653,18667.8349275,7664.4095175,638.306583333,358.989669167,2427.90225
57,2005-10-01,18.0702633333,5487.37252333,,1610.0279725,18608.345705,7796.63131583,632.477583333,359.812705,2427.58133333
58,2005-11-01,17.7302858333,5466.26950833,,1515.57469417,18666.8690308,7910.84601583,621.7865,361.22925,2494.60616667
59,2005-12-01,17.4650208333,5422.15973583,,1472.446065,18662.4634417,7931.11576417,608.312416667,360.748499167,2573.23975
60,2006-01-01,16.9518333333,5451.94468,,1322.93509167,18645.96842,8015.5116475,585.739083333,360.890794167,2618.86241667
61,2006-02-01,17.5628816667,5484.97008,,1283.96386833,18670.9266525,8041.8048875,568.85385,360.196023333,2643.28525
62,2006-03-01,17.1648383333,5484.63462,,1321.65376083,18697.9565508,8048.80039917,556.693761667,362.630974167,2635.15166667
63,2006-04-01,17.52779,5535.485985,,1323.78261917,18712.0830667,7968.47599333,544.419776667,361.68246,2689.96858333
64,2006-05-01,17.5443266667,5504.81114083,,1329.73837917,18602.6540792,7935.76232,518.191653333,359.026895833,2669.509
65,2006-06-01,16.8378358333,5506.54231333,,1355.97191833,18552.264545,7860.38281583,514.532016667,355.908959167,2677.76008333
66,2006-07-01,16.1063958333,5527.07624167,,1342.08539667,18512.3872992,7819.3935075,502.017768333,357.459824167,2681.61991667
67,2006-08-01,15.1742675,5537.72218083,,1353.22519417,18525.5748592,7860.61275917,462.535756667,356.023550833,2672.762
68,2006-09-01,14.3851775,5551.036715,,1326.80073917,18591.7035642,7976.69429083,441.558690833,354.403058333,2656.45375
69,2006-10-01,13.9069866667,5574.7272075,,1353.98341333,18641.9824883,8044.48684833,416.947168333,353.6572175,2613.69208333
70,2006-11-01,13.5633041667,5628.14435333,,1383.54532333,18750.6508125,8161.8072375,400.470755833,354.817874167,2540.92016667
71,2006-12-01,13.1314541667,5670.00407417,,1330.77026,18760.65492,8253.23087167,382.334561667,356.173295,2487.4635
72,2007-01-01,12.8705008333,5659.00955,,1302.711445,18784.671685,8358.93193,380.860844167,358.568150833,2440.77408333
73,2007-02-01,12.3621483333,5643.01039333,,1292.52637917,18813.4879267,8442.2004175,367.898936667,357.7856125,2427.89475
74,2007-03-01,13.0893208333,5668.5237875,,1230.83968833,18794.5457717,8482.8632,352.105625,356.459931667,2424.05575
75,2007-04-01,13.39177,5647.30633583,,1214.75938,18797.11271,8583.3591225,333.99528,358.089520833,2381.03633333
76,2007-05-01,13.7569175,5642.24085833,,1177.45419417,18814.8165817,8634.96504167,323.5882625,363.981148333,2392.35916667
77,2007-06-01,14.4971725,5660.36000917,,1127.20493083,18894.575955,8735.3940925,300.315451667,368.3778325,2421.29333333
78,2007-07-01,14.6607216667,5639.237095,,1096.3239975,18910.7223117,8807.91340083,283.263706667,368.6025,2437.3315
79,2007-08-01,14.9268333333,5664.4571275,,1010.62331667,18827.93011,8776.61599,279.39968,370.197233333,2449.64975
80,2007-09-01,15.229435,5629.32443167,,875.124434167,18652.7568633,8788.87873417,270.0677025,368.415,2447.14991667
81,2007-10-01,15.672605,5599.38782417,,836.032245833,18620.6264475,8788.7500425,263.86224,365.740336667,2493.50966667
82,2007-11-01,16.0459308333,5552.2344125,,745.001025,18452.6046567,8704.45766167,268.440448333,364.630409167,2547.57258333
83,2007-12-01,16.1793975,5501.2050125,,729.024306667,18419.8588492,8670.17646917,281.809516667,362.562419167,2612.59516667
84,2008-01-01,17.1798341667,5401.95089667,,723.013111667,18303.0681825,8613.5935875,274.548776667,358.5723425,2677.773
85,2008-02-01,16.89992,5312.03182333,,717.790216667,18247.6638517,8651.43004833,272.053468333,359.808763333,2688.45441667
86,2008-03-01,16.0186858333,5182.391455,,723.8449775,18184.56734,8707.21846417,268.176516667,359.454396667,2700.63883333
87,2008-04-01,15.481665,5058.55791333,,712.526573333,18123.9891742,8756.3267575,276.735678333,357.2107625,2721.22683333
88,2008-05-01,15.012555,5006.77096917,,678.556865833,18077.8181508,8805.66212417,287.733450833,352.574390833,2706.95783333
89,2008-06-01,14.783955,4902.56179833,,664.680213333,18002.5797008,8893.21603167,303.055735,347.931174167,2655.43341667
90,2008-07-01,15.3206366667,4840.31738333,,627.339693333,18000.0879775,9005.935865,304.878751667,347.87112,2639.24141667
91,2008-08-01,15.2248625,4730.62143833,,622.5785375,18009.7250675,9159.656085,308.444745,347.089848333,2608.93783333
92,2008-09-01,15.1049133333,4648.64426333,,607.2645825,18013.4606167,9233.1483925,307.956859167,350.8904225,2632.884
93,2008-10-01,15.1245866667,4534.3197975,,551.2521175,17971.12159,9402.887825,311.351505,352.987895833,2587.1835
94,2008-11-01,15.5341516667,4496.67863167,,556.576678333,18058.1983367,9585.8851475,283.3169225,354.849743333,2547.47716667
95,2008-12-01,16.6581566667,4449.02587167,,543.403553333,18080.4384033,9748.99828667,256.285381667,357.1605325,2485.70075
96,2009-01-01,17.3501666667,4500.25598083,,526.164971667,18162.6923675,9860.19232917,242.253083333,361.694319167,2426.48975
97,2009-02-01,17.9676083333,4565.594475,,609.369638333,18402.1831333,10000.8842208,239.776981667,362.39723,2371.02825
98,2009-03-01,19.173135,4653.5023625,,575.805708333,18514.0731858,10091.7300075,244.934903333,364.104931667,2326.99791667
99,2009-04-01,19.5367916667,4660.85671167,,566.174454167,18555.9474758,10163.0344392,246.086155,367.6506925,2295.853
100,2009-05-01,19.4509958333,4658.0880675,,541.73674,18510.6542692,10206.092425,241.651460833,369.2668225,2240.20075
101,2009-06-01,19.198905,4700.871035,,521.907558333,18597.5395617,10304.482225,237.118828333,371.776835833,2206.23783333
102,2009-07-01,18.6262908333,4763.88894833,,540.5800825,18716.7652683,10416.9347342,240.2474375,369.172391667,2130.77496333
103,2009-08-01,18.4199133333,4838.900825,,539.18239,18823.6337233,10483.3037133,242.62521,369.793680833,2094.30954667
104,2009-09-01,18.1553375,4914.20967,,532.038894167,18895.3232817,10549.7599833,243.14677,368.52006,2033.35863
105,2009-10-01,17.778955,4976.7100575,5.80449166667,510.516471667,18950.1402908,10591.4999267,244.900133333,368.531385,2003.92954667
106,2009-11-01,17.2583741667,4946.81217417,6.12835,464.4697525,18826.8063058,10568.1231675,248.810098333,371.3471175,1972.16463
107,2009-12-01,16.2046333333,4974.21586833,6.3992675,450.978365833,18849.9493992,10550.8726117,248.379040833,373.871966667,1997.65004667
108,2010-01-01,14.7895,4991.4527575,6.70333333333,493.510061667,19091.3279,10719.5209492,266.6980625,373.8936175,1994.66013
109,2010-02-01,13.7010158333,4916.23968083,7.16051833333,390.5103675,18906.0343175,10752.2802125,269.850166667,374.713913333,1949.90229667
110,2010-03-01,12.6613133333,4840.73281833,7.88477083333,387.980789167,18797.8409408,10783.6118158,254.9602275,374.814495,1901.36604667
111,2010-04-01,12.7642875,4821.44422083,9.15473666667,383.665638333,18770.3598633,10873.2350325,236.26117,374.0221325,1821.69404667
112,2010-05-01,13.3183108333,4890.57374167,9.55656666667,399.839939167,19001.2128983,11069.1209183,214.1527375,375.412625,1785.51071333
113,2010-06-01,13.5979308333,4869.0185275,9.97095,373.676479167,18961.4756817,11080.1456092,197.167706667,378.866303333,1790.95929667
114,2010-07-01,13.6509958333,4824.5274275,9.84259916667,295.4374725,18876.86979,11077.6191033,181.968718333,381.6090575,1839.5225
115,2010-08-01,13.760595,4769.71214583,9.91137916667,241.915431667,18837.7419475,11134.666885,173.225345833,383.656000833,1853.87216667
116,2010-09-01,13.8171166667,4722.90163583,9.91272166667,185.744908333,18843.6440283,11240.5488925,167.0291225,385.86612,1857.2015
117,2010-10-01,14.2118625,4665.360335,10.24898,164.1444175,18802.7485258,11257.10391,161.1295425,386.72233,1881.23991667
118,2010-11-01,14.5052208333,4604.5757925,10.1481791667,159.1745125,18762.8277042,11268.3230092,168.710560833,387.289803333,1885.44591667
119,2010-12-01,14.7043025,4522.06192833,10.4245341667,160.671169167,18763.8893275,11351.0924483,169.21678,388.728155833,1879.27558333
120,2011-01-01,15.1701675,4332.58008,10.4771675,115.232244167,18491.2145075,11363.6561417,158.179749167,389.1786225,1834.614
121,2011-02-01,15.8086866667,4183.87723917,10.76455,106.264499167,18447.7733983,11485.8832167,152.148813333,387.067898333,1833.82391667
122,2011-03-01,15.8667625,4106.136655,10.5351608333,104.555084167,18516.1530817,11623.0387508,150.085520833,388.0687175,1847.3765
123,2011-04-01,15.2218133333,4118.71601583,10.5976783333,95.7570083333,18653.7108917,11783.1344392,139.912995,389.192549167,1832.2185
124,2011-05-01,14.4038516667,4015.31206667,11.4364708333,67.9663808333,18538.6038233,11797.42007,139.709073333,389.057830833,1837.81358333
125,2011-06-01,14.2256966667,3933.94177167,12.0156108333,58.2382566667,18582.7547917,11970.913985,131.5694,388.226579167,1809.204
126,2011-07-01,14.06409,3833.1791575,12.926415,60.221715,18460.64883,12012.6056808,118.651635,387.60322,1761.5725
127,2011-08-01,13.9464575,3773.61717167,14.0561075,63.22698,18446.7867183,12135.1208783,106.329899167,387.487905,1696.10983333
128,2011-09-01,13.8936841667,3722.2813625,14.8168208333,66.3168683333,18352.3664192,12180.6627183,92.1034508333,385.0023475,1622.8955
129,2011-10-01,13.5999841667,3693.66026417,15.0305925,63.4505583333,18285.90055,12248.6270542,77.4069491667,382.941499167,1538.51725
130,2011-11-01,13.3652475,3721.4936775,15.7576575,63.8145383333,18395.7206975,12373.1328333,64.8871691667,382.050279167,1510.285
131,2011-12-01,13.26758,3694.9336675,15.84909,60.6199316667,18321.7656992,12377.0078325,67.7314083333,377.2097725,1464.70816667
132,2012-01-01,12.5425833333,3690.53257333,16.1346658333,60.021675,18424.6779983,12474.9701125,53.8138016667,376.983165,1489.16125
133,2012-02-01,12.7391425,3708.21947,16.0111791667,58.3023175,18400.4177067,12419.1083,35.0116416667,379.827968333,1519.24616667
134,2012-03-01,13.6379733333,3680.71836667,16.5258758333,59.495285,18368.092725,12428.5668633,25.7073033333,379.830705833,1511.27483333
135,2012-04-01,14.12208,3676.58733417,16.4375916667,61.5874725,18263.6564233,12303.8610425,35.9599283333,379.6051075,1523.82216667
136,2012-05-01,14.7973716667,3711.80640333,15.9000725,63.4693191667,18281.1150242,12198.2425758,49.423025,381.608158333,1597.07016667
137,2012-06-01,15.5397066667,3740.12665833,16.2480833333,61.3061325,18220.4918917,12011.6250667,75.8185216667,383.372850833,1667.54666667
138,2012-07-01,16.3574958333,3769.32439917,16.8172383333,52.0972358333,18300.5867942,11971.82549,100.751784167,385.094628333,1737.72633333
139,2012-08-01,18.41981,3768.32865083,16.9252483333,44.7633741667,18240.430815,11805.8126075,117.341045833,384.493765833,1834.93191667
140,2012-09-01,19.3232766667,3761.7174825,17.2913966667,42.1908083333,18311.0878325,11750.5845292,135.46346,384.2762725,1951.243
141,2012-10-01,19.6887491667,3772.56023,17.5137741667,39.9609808333,18363.42907,11664.7112558,152.805038333,385.8678825,2061.12566667
142,2012-11-01,19.8869766667,3785.86604417,17.83181,37.0139858333,18425.29269,11670.4118067,165.92521,384.7043275,2096.32741667
143,2012-12-01,19.9944575,3821.23754333,17.5853408333,38.7064766667,18564.6583892,11702.6469425,166.3697775,387.414899167,2166.27541667
144,2013-01-01,21.1845025,3861.87956,17.4918325,41.4746241667,18533.2436658,11580.5307125,171.897559167,388.228800833,2210.48791667
145,2013-02-01,22.1661325,3981.8863375,17.4979783333,42.2079858333,18749.4411967,11607.3227883,187.883135833,391.80242,2263.33491667
146,2013-03-01,21.7931183333,4125.63653083,17.5809008333,41.1740116667,18791.231895,11420.9373058,202.761544167,395.023345833,2333.1305
147,2013-04-01,21.8185325,4141.77420833,17.7084816667,40.306235,18860.2237675,11433.6846225,209.086975,400.425983333,2363.30591667
148,2013-05-01,22.0855566667,4143.02129167,17.9514125,46.0535191667,18929.8907142,11533.5564958,214.5545025,403.296936667,2315.74666667
149,2013-06-01,21.6620775,4148.63590167,18.0923716667,47.0606991667,19028.5525383,11607.7892483,207.133390833,403.413078333,2344.14641667
150,2013-07-01,21.1736633333,4172.76263917,17.7816258333,48.5621441667,19014.080085,11580.1750008,195.798965,405.750885,2342.35433333
151,2013-08-01,19.3967058333,4206.557195,17.6995025,48.6170291667,19097.5214992,11680.8136258,171.113334167,407.503848333,2317.4295
152,2013-09-01,18.87032,4234.76115917,17.9460858333,45.5013991667,19152.2202983,11758.6496567,146.7826275,412.823548333,2290.70458333
153,2013-10-01,18.6929741667,4243.76386833,18.2646191667,45.3041325,19149.4755033,11786.4422217,123.33569,415.788865,2274.66908333
154,2013-11-01,18.6278983333,4235.34229,19.0985091667,46.0006116667,19142.868665,11774.7568658,110.215518333,419.69402,2296.26116667
155,2013-12-01,18.39915,4295.59024167,19.566415,46.3769158333,19118.3835317,11674.7062383,106.85155,422.205369167,2312.74316667
156,2014-01-01,17.6156675,4337.8074275,20.1403483333,43.9483675,19167.9947758,11669.5058017,112.545553333,422.759028333,2322.35583333
157,2014-02-01,16.5489775,4204.2824225,20.18968,49.3928716667,19085.3385825,11722.8358875,105.640689167,421.457838333,2322.26483333
158,2014-03-01,16.1251483333,4115.27384083,19.40771,52.56362,19169.6804883,11905.743745,103.836631667,420.4565975,2313.86733333
159,2014-04-01,16.2005016667,4075.24626917,19.2267533333,50.4844925,19267.4828,11999.1221083,94.7733216667,417.7512375,2374.63508333
160,2014-05-01,16.4852225,4050.17276333,19.2989966667,42.6119058333,19360.6301825,12114.6751208,82.9924625,417.7931425,2395.67866667
161,2014-06-01,16.0696258333,4031.1794625,19.5296066667,40.2332683333,19408.0134308,12198.5427983,73.3997383333,420.6796175,2386.67575
162,2014-07-01,16.1105783333,3996.98209583,20.1072933333,42.4421341667,19503.3621292,12318.0618067,69.57564,422.512340833,2396.55291667
163,2014-08-01,16.6976933333,3943.65696667,20.7380783333,41.0528341667,19561.6428292,12380.4482692,86.9990391667,428.569701667,2420.19158333
164,2014-09-01,16.5236033333,3871.04936667,21.0319608333,40.141425,19518.8515358,12371.02597,104.237656667,428.430276667,2440.50133333
165,2014-10-01,16.4433366667,3845.4544075,20.6952425,42.2756525,19565.29291,12454.2019142,115.342631667,429.129470833,2413.34358333
166,2014-11-01,17.1942908333,3807.17883833,19.5416933333,43.1957541667,19578.6609192,12525.3699292,125.822063333,428.721556667,2380.82941667
167,2014-12-01,18.8471875,3701.49613167,19.3357075,48.7401341667,19705.8994967,12779.9812358,133.6780525,428.458259167,2345.02708333
168,2015-01-01,20.3578333333,3575.33406417,18.66111,48.4974316667,19784.3860975,12985.3459792,130.628791667,428.619064167,2343.493
169,2015-02-01,21.5639883333,3530.165505,18.4404241667,43.3704391667,19787.6525792,13031.3276542,136.085219167,427.163124167,2344.73366667
170,2015-03-01,22.4844983333,3442.89887583,19.17204,39.9088725,19775.5343642,13089.5396358,132.730811667,428.804175,2364.22983333
171,2015-04-01,22.3250208333,3348.14159417,19.0945966667,40.2620083333,19716.2621025,13092.4279658,142.95239,427.354959167,2385.53575
172,2015-05-01,21.15693,3278.22105833,19.6982091667,39.5665058333,19671.486205,13082.9179683,153.3268275,426.2701225,2412.14441667
173,2015-06-01,21.19989,3197.21274583,20.0568625,38.83946,19636.9559992,13102.8764325,161.731863333,425.677985,2430.02441667
174,2015-07-01,20.7469933333,3171.30884917,19.7338783333,38.3687508333,19695.7395608,13184.1551267,168.166986667,421.18182,2431.40966667
175,2015-08-01,19.9360483333,3197.41809833,18.8605708333,53.731585,19844.6558133,13301.8397108,170.1269425,413.841026667,2427.36725
176,2015-09-01,19.7799808333,3224.92010583,18.2228083333,64.2826533333,19939.2677733,13412.52356,172.467158333,411.034851667,2373.76325
177,2015-10-01,19.4939316667,3225.3940525,18.2819516667,63.0608641667,20026.4845683,13459.2362917,179.2930475,408.24161,2410.201
178,2015-11-01,18.5643541667,3236.6184775,18.0888466667,64.74742,20023.2348008,13461.4988308,176.230388333,404.538726667,2401.85691667
179,2015-12-01,16.5910391667,3228.434415,18.3993875,62.4975491667,19894.3133658,13317.7462692,171.297784167,403.4052675,2432.78858333
180,2016-01-01,14.5459191667,3285.78899,18.6652491667,64.31812,19855.1791525,13207.9537317,170.707153333,405.59334,2443.33516667
181,2016-02-01,13.550355,3346.91992833,21.8345683333,63.4519058333,19849.5861775,13144.5860433,164.363604167,412.279156667,2442.25966667
182,2016-03-01,13.0232166667,3383.19748,24.8295708333,65.8426,19792.6307592,13089.5887458,161.67958,415.7783425,2400.35441667
183,2016-04-01,13.1003675,3475.04302167,28.7840216667,69.093155,19806.9176942,13086.8842258,143.966489167,423.254350833,2332.12058333
184,2016-05-01,14.1995475,3540.19503583,31.792955,71.4720183333,19805.5775108,13021.2017625,128.323411667,431.792310833,2335.462
185,2016-06-01,15.1191866667,3559.44820333,34.7816083333,73.5584241667,19894.4199858,13093.5770783,113.844126667,438.730506667,2337.42441667
186,2016-07-01,16.0355658333,3526.67672083,37.47551,71.5204308333,19813.5304583,13045.8917533,107.749990833,443.5049575,2339.18041667
187,2016-08-01,16.7478591667,3451.8540425,41.0642366667,56.1643666667,19749.1181392,13074.7919667,95.6962883333,447.6016275,2344.48925
188,2016-09-01,17.1018733333,3366.16241083,45.18653,47.9644058333,19782.2056675,13147.536005,84.1178583333,452.172815,2405.30991667
189,2016-10-01,17.3411291667,3265.04073,49.5566175,48.8955891667,19685.4151567,13169.3236992,75.8741566667,456.90599,2395.17783333
190,2016-11-01,17.32416,3245.5757875,53.9558941667,48.1715225,19811.6636825,13274.8815658,76.4620866667,466.521850833,2425.63908333
191,2016-12-01,18.10781,3209.57140583,61.6794075,43.1440166667,19876.98358,13363.544475,78.497945,477.572936667,2428.1865
192,2017-01-01,18.1915833333,3126.06349667,73.0360216667,42.6635416667,19867.76242,13425.3579542,79.2434633333,490.468845833,2428.85158333
193,2017-02-01,17.65505,3130.67810417,81.9437958333,54.02163,20011.9550392,13532.2704517,86.4496058333,501.346116667,2431.85683333
194,2017-03-01,17.5149458333,3048.22211083,91.7985491667,51.2814725,20056.5729942,13612.7598717,89.8266816667,514.454453333,2465.21208333
195,2017-04-01,17.4276091667,2914.3844575,106.705029167,46.8462408333,20008.26516,13646.8308158,96.0112275,530.273905,2498.93708333
196,2017-05-01,16.9542683333,2808.58558667,121.625030833,43.5006216667,20006.9680517,13716.9195,100.278025,541.423826667,2521.59025
197,2017-06-01,16.4626108333,2754.09641,132.456499167,43.2023108333,19921.1752142,13677.77409,103.35071,550.760988333,2522.52925
198,2017-07-01,16.2930658333,2692.58143083,146.605175,43.3021066667,20005.2276658,13804.9403317,105.833538333,569.1864175,2521.51033333
199,2017-08-01,16.3126233333,2605.86690083,159.713671667,42.9218391667,20013.1707883,13879.7251958,115.408974167,584.09746,2519.6725
200,2017-09-01,16.6815108333,2585.17525083,172.45999,41.974775,20021.8903342,13910.0614933,123.41904,599.614813333,2498.66208333
201,2017-10-01,17.37114,2587.0050575,184.40783,47.8451441667,20224.7770308,14121.2028633,129.2148375,614.4902775,2458.56041667
202,2017-11-01,18.1515616667,2525.63048167,198.130923333,47.77496,20299.4094367,14263.67131,129.234560833,627.651089167,2437.51066667
203,2017-12-01,18.7050425,2512.72817333,204.311018333,47.8125108333,20392.9351725,14363.9245383,125.6927525,633.793795,2440.29066667
204,2018-01-01,19.8979308333,2510.33066917,206.479595833,47.5595316667,20408.1260967,14379.6407667,125.4595525,632.386839167,2442.69575
205,2018-02-01,20.5421558333,2397.86786833,213.2556875,34.9931866667,20302.3825617,14398.5511058,120.628569167,634.66089,2443.78058333
206,2018-03-01,20.7778736364,2456.14088364,217.211603636,37.3110045455,20644.9524836,14680.6283773,120.235171818,637.018609091,2440.19927273
207,2018-04-01,20.864577,2550.319293,214.497091,39.355741,20996.75282,14920.978872,124.809354,631.474906,2458.0406
208,2018-05-01,20.97478,2614.76170556,211.331688889,40.6403755556,21268.3184033,15113.88535,130.47983,628.841571111,2468.66644444
209,2018-06-01,21.055655,2620.7116725,212.83134,40.44090125,21364.33852,15227.1850938,137.21966375,629.54536,2435.456125
210,2018-07-01,21.3411328571,2585.63183429,210.89162,39.63135,21179.4128786,15111.28766,133.983158571,625.186835714,2408.72157143
