,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable,Nuclear
0,2001-01-01,93.6768333333,1686.55891667,,2.34916666667,2540.43441667,0.219166666667,29.0608333333,1.60775,727.176083333
1,2001-02-01,91.73525,1676.184,,2.21741666667,2522.51208333,0.26625,30.2965,1.63475,720.439333333
2,2001-03-01,90.4675,1687.97891667,,2.06866666667,2534.64641667,0.316916666667,30.435,1.64441666667,722.047083333
3,2001-04-01,91.0821666667,1655.60266667,,1.96183333333,2551.862,0.33725,29.3238333333,1.6575,772.234
4,2001-05-01,93.1845833333,1656.16616667,,2.13166666667,2582.01691667,0.373916666667,29.1479166667,1.67333333333,799.71325
5,2001-06-01,93.3819166667,1669.77908333,,1.81933333333,2551.437,0.401916666667,29.10175,1.63416666667,755.72075
6,2001-07-01,94.5976666667,1670.41775,,1.86783333333,2553.7325,0.446416666667,30.6029166667,1.6715,754.574833333
7,2001-08-01,96.22925,1681.49433333,,1.79933333333,2566.34966667,0.49425,30.9171666667,1.72558333333,754.184
8,2001-09-01,96.3538333333,1671.92408333,,1.433,2558.89541667,0.540416666667,31.9125,1.7745,755.4975
9,2001-10-01,95.5678333333,1658.22016667,,1.51491666667,2547.25483333,0.580333333333,34.19125,1.74791666667,756.01275
10,2001-11-01,94.6584166667,1648.06616667,,1.56741666667,2538.19916667,0.607333333333,35.28325,1.72458333333,756.899333333
11,2001-12-01,93.0691666667,1654.77358333,,1.67608333333,2582.91241667,0.638916666667,34.99775,1.7255,796.6645
12,2002-01-01,91.45675,1661.99225,,1.71233333333,2634.87408333,0.67325,34.4281666667,1.756,843.520166667
13,2002-02-01,88.1915,1674.55325,,1.98908333333,2650.756,0.908833333333,33.4605833333,2.30591666667,850.247333333
14,2002-03-01,87.78225,1679.02875,,2.77016666667,2644.66216667,1.10541666667,33.87375,2.79291666667,838.406
15,2002-04-01,86.9508333333,1713.62125,,3.4185,2626.5155,1.3155,33.9925,3.27083333333,785.241083333
16,2002-05-01,87.0103333333,1708.38866667,,3.30925,2585.18325,1.4675,33.79075,3.6625,749.00125
17,2002-06-01,87.808,1671.53125,,3.49133333333,2587.61191667,1.64191666667,33.6065,4.12083333333,787.0335
18,2002-07-01,86.4839166667,1677.4385,,3.53783333333,2550.37333333,1.81291666667,32.30775,4.56266666667,746.021416667
19,2002-08-01,85.9463333333,1674.8285,,3.61441666667,2545.00583333,2.06775,33.1356666667,5.13683333333,742.32275
20,2002-09-01,85.5145,1683.90583333,,3.72266666667,2555.97933333,2.31358333333,35.9544166667,5.70708333333,741.153416667
21,2002-10-01,84.1680833333,1706.51025,,3.71166666667,2551.07691667,2.52133333333,33.4471666667,6.25708333333,716.9595
22,2002-11-01,82.898,1736.3525,,3.73225,2541.21725,2.72375,32.0008333333,6.78533333333,679.425166667
23,2002-12-01,82.0189166667,1740.65425,,4.032,2539.09658333,2.94483333333,32.1926666667,7.33525,672.843666667
24,2003-01-01,81.6758333333,1746.18116667,,4.07091666667,2537.99858333,3.18516666667,31.7565,7.8885,666.4085
25,2003-02-01,85.5332533333,1743.39210917,,3.86620666667,2539.085505,3.15038166667,32.15796,7.70272583333,666.416
26,2003-03-01,85.6194616667,1740.89983,,3.2485875,2549.378345,3.15576333333,32.2268475,7.60411833333,679.755916667
27,2003-04-01,84.1258475,1715.96135167,,2.66508166667,2571.2410275,3.17797833333,32.788985,7.52742833333,728.157083333
28,2003-05-01,83.21542,1728.68573417,,2.69704416667,2611.66452917,3.22927666667,32.4876766667,7.50823833333,757.055166667
29,2003-06-01,83.43387,1730.2538575,,2.51567833333,2621.25593333,3.26924166667,35.1133958333,7.45504833333,762.468833333
30,2003-07-01,84.4001191667,1699.60469917,,2.67882833333,2638.03507917,3.30370666667,36.4969083333,7.39460833333,807.445416667
31,2003-08-01,82.3427458333,1686.74572083,,2.4628125,2620.93144583,3.25808833333,30.7839991667,7.19133583333,811.390416667
32,2003-09-01,81.108115,1690.18666583,,2.22802333333,2617.39364833,3.22422,24.5787833333,7.00747916667,812.27025
33,2003-10-01,81.5481516667,1690.68302583,,2.22356,2642.52576167,3.231435,25.1741533333,6.90045583333,835.982166667
34,2003-11-01,79.0101525,1694.902175,,2.14250166667,2660.9748225,3.24356666667,24.916645,6.80176583333,853.187333333
35,2003-12-01,75.84,1702.60238083,,1.79728666667,2661.7195225,3.234365,24.4498633333,6.66549166667,850.35275
36,2004-01-01,76.0850841667,1704.757095,,1.82234,2667.392405,3.20258,24.7825016667,6.4957175,853.437833333
37,2004-02-01,76.5165141667,1705.23682583,,1.89940166667,2640.11585583,3.05447333333,26.7353033333,6.1909775,823.525
38,2004-03-01,76.4189433333,1681.07088417,,1.89252166667,2583.83058583,2.94404833333,28.1899466667,6.08345666667,790.169333333
39,2004-04-01,77.7737275,1711.0803225,,1.84445916667,2593.6857675,2.90972333333,30.0170375,6.08805416667,766.88
40,2004-05-01,76.6672166667,1708.75669667,,1.79135,2568.0743475,2.87819166667,32.1006366667,6.0876975,742.668583333
41,2004-06-01,74.9682533333,1719.41411,,1.93718,2549.90336583,2.86134333333,31.74765,6.12017333333,715.713833333
42,2004-07-01,73.3954091667,1735.0853025,,1.77462583333,2553.13494167,2.80662166667,37.450885,6.09596916667,699.330583333
43,2004-08-01,71.9250158333,1747.3267,,1.87606416667,2574.11187333,2.68479416667,46.6502258333,6.0247,700.307
44,2004-09-01,71.3946891667,1745.7163225,,1.98164,2581.1643875,2.54844,55.07744,5.9416275,701.0505
45,2004-10-01,71.2341366667,1743.80586583,,2.0635825,2578.0940725,2.55689,60.04151,5.98547583333,694.963
46,2004-11-01,70.8486975,1738.71851167,,2.16278916667,2597.2124775,4.1796725,62.6748766667,7.65618416667,715.150916667
47,2004-12-01,71.7756125,1736.03331833,,2.20198166667,2613.36860833,6.14688583333,64.4207875,9.65682416667,729.279583333
48,2005-01-01,72.6227516667,1734.84760667,,2.58377166667,2622.06113583,8.0506675,66.9152683333,11.6044866667,733.48675
49,2005-02-01,71.92888,1728.8750975,,2.46871166667,2646.70405417,10.2973,64.7825458333,14.0466516667,764.601666667
50,2005-03-01,72.7444583333,1741.29310167,,2.40097583333,2687.6965075,11.9283208333,63.5896891667,15.6819491667,791.985833333
51,2005-04-01,72.0984983333,1706.659425,,2.4021525,2681.44934,13.6535116667,63.04497,17.3924608333,819.851833333
52,2005-05-01,71.6570016667,1685.527855,,2.3629325,2693.976715,15.51319,62.9809908333,19.2196008333,852.228333333
53,2005-06-01,71.496865,1704.7188725,,2.34954916667,2730.99221667,17.0604133333,62.82856,20.7386191667,868.85975
54,2005-07-01,71.9129758333,1723.31354583,,2.27124333333,2763.97001833,18.1552325,58.6542875,21.8651316667,885.952833333
55,2005-08-01,73.160015,1723.07422583,,2.27341666667,2773.69302167,19.6188933333,66.0671583333,23.3775391667,885.740666667
56,2005-09-01,74.4152866667,1718.71054583,,2.26442833333,2773.00789167,20.9779766667,67.3989658333,24.834915,885.38375
57,2005-10-01,74.3828108333,1724.68039083,,2.1379325,2761.13997167,22.213065,63.08906,26.1691933333,870.680583333
58,2005-11-01,74.7756008333,1725.86595583,,2.0949,2715.34110667,22.1925441667,63.9271008333,26.2651325,822.412416667
59,2005-12-01,74.9646858333,1731.05840583,,2.03656583333,2652.53136333,21.8983133333,63.4609758333,26.1021466667,754.908583333
60,2006-01-01,74.448835,1723.54567583,,1.60974166667,2639.16407167,21.7705841667,63.2334358333,26.10505,750.221333333
61,2006-02-01,71.822955,1696.72370417,,1.81677333333,2621.03480917,21.9750191667,75.6953366667,26.43079,748.54525
62,2006-03-01,69.2483233333,1682.1886,,2.68694083333,2617.9598275,21.4390375,82.4261283333,26.000835,755.409
63,2006-04-01,65.8900775,1674.500665,,2.59795333333,2611.628545,21.2776241667,84.140855,25.9721616667,758.526833333
64,2006-05-01,62.5290816667,1681.03978583,,2.31205416667,2615.79118,20.6976625,83.0581275,25.5332983333,761.318833333
65,2006-06-01,57.776515,1646.135265,,2.66493416667,2586.11154417,20.2940591667,86.0294941667,25.25617,768.249166667
66,2006-07-01,53.1117308333,1638.12237917,,2.94612333333,2574.8619,20.3953816667,85.4631008333,25.43215,769.786416667
67,2006-08-01,48.484655,1636.38732167,,2.88734583333,2570.03125833,20.071195,86.2729416667,25.1660775,770.832916667
68,2006-09-01,42.8696333333,1643.96734167,,3.0720875,2581.65133083,19.5891708333,95.576025,24.6892441667,771.477
69,2006-10-01,37.3174866667,1639.15038167,,3.05005916667,2596.338875,19.25091,97.3242533333,24.3695291667,795.127166667
70,2006-11-01,34.4435083333,1633.33939083,,2.92528583333,2635.33912583,18.8611416667,95.2434591667,23.9840666667,845.403416667
71,2006-12-01,31.5689583333,1623.51074333,,3.04947333333,2688.72467083,18.5727725,93.7100533333,23.682195,913.20325
72,2007-01-01,28.9536675,1635.825935,,2.98058083333,2703.55823333,18.0637508333,92.5016958333,23.1686891667,920.127666667
73,2007-02-01,28.4277483333,1673.60126417,,2.96350666667,2733.64899167,17.3025875,83.7807608333,22.3260466667,922.549666667
74,2007-03-01,28.1765033333,1709.80526,,1.96284083333,2763.5455725,17.5498591667,76.96886,22.5538591667,924.07825
75,2007-04-01,28.91048,1736.8519325,,2.12024583333,2775.44808083,17.2428858333,76.230645,22.2097775,909.125
76,2007-05-01,29.9095841667,1773.661395,,2.41873083333,2768.178145,17.6207591667,74.8930991667,22.6150866667,864.68025
77,2007-06-01,30.3418541667,1840.59032167,,1.92487,2775.397245,17.7368633333,68.6466058333,22.7192616667,811.174333333
78,2007-07-01,29.4053433333,1846.45552,,1.56727416667,2759.70452417,17.3610741667,68.1325041667,22.35555,791.788333333
79,2007-08-01,28.7890375,1847.44851167,,1.51491166667,2752.82367917,17.27451,60.6959791667,22.2931575,792.082083333
80,2007-09-01,28.3436975,1853.555355,,1.35935583333,2747.73863833,17.4568675,55.2409966667,22.559735,786.6795
81,2007-10-01,28.8824183333,1845.31278667,,1.74244,2739.26653833,17.3782133333,53.2241233333,22.5326883333,787.572083333
82,2007-11-01,29.1736691667,1822.14852083,,2.83377083333,2718.5994175,17.0543258333,53.7043808333,22.203745,788.535333333
83,2007-12-01,28.9678766667,1798.1179475,,2.78581583333,2700.59181167,17.0836841667,58.9494783333,22.2401958333,789.5305
84,2008-01-01,28.8713341667,1789.98105417,,2.887915,2697.79352083,17.8486666667,63.2072466667,22.9260566667,789.919916667
85,2008-02-01,29.2396916667,1782.6727825,,2.55802666667,2688.1163575,18.0632541667,60.072595,23.1168483333,790.456416667
86,2008-03-01,28.9051741667,1759.016315,,2.58878666667,2659.18303667,17.9462275,59.0643333333,22.9678483333,786.640583333
87,2008-04-01,28.43359,1763.986,,2.38185416667,2665.4013275,19.7266641667,56.7139525,24.8316025,789.054333333
88,2008-05-01,28.2125325,1735.67563917,,2.30503,2683.38608417,21.4486175,57.1369791667,26.6270733333,833.428833333
89,2008-06-01,29.0758166667,1724.38210583,,2.69227833333,2737.23182417,23.1474866667,57.5133433333,28.3786158333,895.189666667
90,2008-07-01,30.64192,1725.417005,,2.85362333333,2759.43773583,23.7330625,56.2595266667,29.0275808333,915.238083333
91,2008-08-01,31.062955,1746.00885167,,3.1021025,2774.155215,24.2853158333,48.0401916667,29.6731166667,916.268
92,2008-09-01,31.6361816667,1761.56234917,,3.11011833333,2787.94081417,25.6776966667,37.5455191667,31.0761491667,923.0105
93,2008-10-01,32.6545233333,1769.2428575,,2.92113,2786.57618083,27.583115,36.8734133333,32.9803433333,911.903916667
94,2008-11-01,34.1138708333,1838.67798083,,1.91975416667,2806.86294667,29.6827441667,34.6596625,35.0665141667,862.425166667
95,2008-12-01,35.46376,1904.2606,,1.90559416667,2818.32064667,31.4187708333,28.9819958333,36.8359491667,810.87275
96,2009-01-01,36.140835,1945.81502917,,1.905775,2833.4910125,31.8861675,25.9650908333,37.4024533333,786.261833333
97,2009-02-01,41.6604475,1986.85721417,,2.19459583333,2879.01838167,32.8919833333,25.6449033333,38.444225,784.217
98,2009-03-01,46.6521116667,2026.956375,,2.48586083333,2927.50263,33.8815758333,25.9808991667,39.5738875,785.8535
99,2009-04-01,50.0498108333,2050.21070417,,2.5254175,2966.097005,34.0321433333,25.604275,39.7939675,797.912833333
100,2009-05-01,53.0377383333,2059.61222583,,2.53546166667,2972.88148333,33.8975158333,24.8402166667,39.569845,793.286
101,2009-06-01,58.9783466667,2041.12573583,,2.49858583333,2958.6300825,33.94907,25.0209841667,39.6308508333,791.375583333
102,2009-07-01,63.2789858333,2055.42254417,,2.58170333333,2974.97353917,34.3681583333,25.6215191667,40.0937916667,787.975
103,2009-08-01,70.07915,2065.1307925,,2.29331916667,2993.45454167,34.9112866667,27.6154091667,40.63996,787.695916667
104,2009-09-01,77.6465141667,2074.3318675,,2.15872583333,3015.96593083,34.81177,33.73711,40.5783016667,787.513416667
105,2009-10-01,87.0067641667,2067.90747333,,1.95208583333,3029.00135583,34.3214425,33.474645,40.0876425,798.57275
106,2009-11-01,95.4672083333,2006.3795475,,2.0678225,3025.2512525,34.0826933333,33.5976,39.9468291667,847.79225
107,2009-12-01,104.061518333,1958.3643775,,2.54232916667,3038.2411075,33.8317991667,34.002905,39.7562316667,899.51375
108,2010-01-01,109.488000833,1946.8979925,,2.57074083333,3052.50051667,35.1370841667,31.2529433333,41.0960925,921.19475
109,2010-02-01,110.275264167,1947.56638917,,2.61612916667,3057.56580583,37.0884275,30.8006566667,43.0852866667,923.222083333
110,2010-03-01,110.915284167,1942.50604667,,2.36664333333,3057.1876175,42.7127583333,30.7743083333,48.6577541667,921.967583333
111,2010-04-01,114.32846,1925.41267917,,2.9177375,3019.51534417,46.7578358333,31.9802183333,52.634085,892.242166667
112,2010-05-01,118.2832375,1979.98805417,,3.262305,3020.01953583,51.6839116667,32.1734375,57.5932533333,828.71925
113,2010-06-01,124.043220833,2004.79480917,,3.087225,3011.15705917,56.9619041667,31.950385,62.8301708333,784.45125
114,2010-07-01,131.047505,2003.42724417,,3.23933333333,2994.86698583,61.9871125,30.918315,67.8057558333,758.428833333
115,2010-08-01,134.870735833,2025.47452583,,3.440225,2999.93313917,64.961635,37.6273191667,70.6855833333,727.83475
116,2010-09-01,137.482620833,2045.94655167,,3.45964416667,2991.999825,66.8521166667,34.9974516667,72.5092241667,697.604333333
117,2010-10-01,136.45665,2084.13406667,,3.47713083333,3002.50642583,69.247455,35.9800391667,74.8722058333,667.586333333
118,2010-11-01,133.8967175,2128.14651917,,3.44129333333,3017.7719075,74.270195,35.7838058333,79.8684875,636.635083333
119,2010-12-01,133.760170833,2155.83605583,,3.04983666667,3021.32608667,81.4634291667,35.6327766667,86.94308,606.104166667
120,2011-01-01,134.769,2163.77024167,,3.10056916667,3007.92091667,87.5737508333,35.4912325,93.0253741667,577.7645
121,2011-02-01,134.3993725,2157.0097325,,2.86332666667,2973.84087583,93.5946441667,35.1421508333,99.0838775,545.342416667
122,2011-03-01,134.295956667,2167.28078,,2.96816,2959.10899833,94.31013,34.795955,99.7845641667,519.983583333
123,2011-04-01,134.1860175,2171.0274,,2.52723166667,2961.61844833,96.4323658333,33.3724166667,101.8773,518.628083333
124,2011-05-01,134.133008333,2124.19163333,,2.60176916667,2954.3703475,96.72785,34.5344966667,102.157524167,556.751916667
125,2011-06-01,128.4716725,2101.22961917,,2.71851,2945.10449083,96.8825841667,39.0306925,102.280581667,571.373416667
126,2011-07-01,122.647495833,2103.61340583,,2.3944425,2949.38849583,98.3368841667,47.781815,103.700921667,569.250416667
127,2011-08-01,118.806376667,2089.77141167,,2.27005,2946.96738333,99.8981891667,62.20291,105.255053333,568.661583333
128,2011-09-01,115.926574167,2076.44799083,,2.23752416667,2932.37292917,102.525659167,63.7812108333,107.867545833,566.112083333
129,2011-10-01,113.59667,2069.38959,,2.28531583333,2923.56812583,104.259699167,63.6299458333,109.593188333,565.073416667
130,2011-11-01,112.315091667,2076.85049917,,2.20302166667,2900.43992833,105.673091667,63.8937133333,110.971854167,534.20575
131,2011-12-01,109.042525833,2083.54241833,,2.06446583333,2857.20410083,105.311115833,64.39407,110.6258725,487.53475
132,2012-01-01,104.754499167,2084.93463833,,1.88189333333,2851.44103833,106.969121667,64.1750366667,112.230139167,483.464833333
133,2012-02-01,102.877455,2099.15550417,,1.90505166667,2865.9360025,108.594646667,64.0140616667,113.858848333,484.125083333
134,2012-03-01,101.2007925,2107.16491083,,1.77591,2873.84120667,111.840905833,64.0834158333,117.06518,482.551
135,2012-04-01,100.331895833,2135.08365667,,1.85776416667,2905.2427825,115.5369075,64.15659,120.761045,483.051833333
136,2012-05-01,99.138015,2134.73519083,,2.55374,2908.16589583,119.94623,63.16717,125.190034167,483.38175
137,2012-06-01,98.74667,2146.14983167,,2.65540666667,2920.1571275,124.22555,59.4491041667,129.49087,483.66525
138,2012-07-01,98.4341475,2164.10841917,,2.64894666667,2929.88184417,125.494824167,50.681245,130.737590833,483.2715
139,2012-08-01,96.7520616667,2177.99506917,,2.61944833333,2922.47521083,127.055905833,31.3228441667,132.429625833,481.356166667
140,2012-09-01,96.43409,2191.47917417,,2.67452416667,2939.88382583,128.979544167,30.9159508333,134.408259167,483.971833333
141,2012-10-01,95.9983666667,2206.16025,,2.72295333333,2962.6258525,134.820395,33.4317591667,140.298946667,484.013583333
142,2012-11-01,94.33931,2213.37865333,,3.14737083333,3003.94665167,139.489618333,33.5232183333,144.995856667,514.56225
143,2012-12-01,92.6751025,2222.38402,,3.3857475,3066.57385,147.029939167,34.7780808333,152.592905,560.758
144,2013-01-01,93.6595841667,2230.59176667,,3.5467125,3092.05231333,150.146656667,36.3871108333,155.753229167,572.113916667
145,2013-02-01,93.235735,2220.79713833,,3.71327333333,3114.67948583,156.2560325,36.82453,161.926731667,598.182083333
146,2013-03-01,92.3189891667,2220.20109583,,3.729665,3144.49985667,158.345244167,37.0485883333,164.0171075,627.184416667
147,2013-04-01,90.5791108333,2210.310995,,4.29456916667,3162.15236833,162.613841667,37.4764766667,168.2702225,651.221
148,2013-05-01,90.8723041667,2199.22562,,3.26245,3187.13265,168.086906667,40.9479958333,173.768284167,679.056
149,2013-06-01,89.6109658333,2196.91271667,,3.13069333333,3221.72600917,173.867404167,45.75392,179.570799167,706.746916667
150,2013-07-01,88.6554541667,2196.9998425,,3.1222175,3247.987715,180.75268,44.9006558333,186.508131667,727.801416667
151,2013-08-01,89.1587508333,2176.23936583,,3.39932,3263.67698667,187.733579167,40.1474116667,193.401725833,761.330416667
152,2013-09-01,88.2664891667,2167.74654167,,3.38783583333,3281.10855083,189.304291667,35.432305,194.879300833,791.396083333
153,2013-10-01,89.4953208333,2149.309985,,3.41218333333,3289.0479,195.6234775,32.5266216667,201.129043333,813.17475
154,2013-11-01,93.6854975,2133.44144833,,3.49013583333,3270.53809333,204.886990833,34.1760975,210.308334167,795.436583333
155,2013-12-01,96.3418233333,2117.96869667,,3.567495,3296.95165833,218.581768333,33.4479166667,223.944315,821.681416667
156,2014-01-01,96.48175,2076.84791,,3.55500666667,3285.94089417,228.078268333,33.809375,233.4270225,841.819833333
157,2014-02-01,100.531603333,2046.82805,,3.265745,3274.82743,236.717188333,34.6748316667,241.994953333,847.53225
158,2014-03-01,105.309014167,2015.8365975,,3.184025,3258.2319525,246.282061667,37.1659972727,251.570986667,847.807416667
159,2014-04-01,110.461158333,1996.12159833,,2.41645583333,3256.335785,252.359498333,37.2420672727,257.6212625,855.121666667
160,2014-05-01,114.4933625,2022.33128833,,2.32115083333,3271.00943083,257.31604,34.5746218182,262.502061667,837.213083333
161,2014-06-01,119.836966667,2039.55235083,,2.02718416667,3258.90787333,260.308215833,28.8337045455,265.436729167,805.168666667
162,2014-07-01,126.176733333,2037.06910167,,1.99303833333,3262.48271,259.206233333,32.1623672727,264.305753333,803.000833333
163,2014-08-01,132.4438675,2056.6782725,,1.796595,3283.66813667,257.942666667,39.26411,263.0513875,793.250833333
164,2014-09-01,136.3101875,2049.93294833,,1.70955666667,3290.29288583,265.388021667,40.62947,270.586431667,794.055
165,2014-10-01,136.9752175,2054.78031667,,1.54863333333,3310.3861375,269.211285,42.7249536364,274.460015833,803.002333333
166,2014-11-01,135.35779,2045.1421275,,0.984525,3345.076465,268.282475,40.6377618182,273.59291,852.29275
167,2014-12-01,135.351506667,2014.33948583,,0.669996666667,3313.40996333,263.412890833,40.0208109091,269.048899167,856.85925
168,2015-01-01,140.415000833,2015.45173417,,0.5095625,3323.61588417,265.038584167,38.6608836364,270.9513625,860.394
169,2015-02-01,139.459328333,2035.731795,,0.4524325,3340.854375,263.4691925,37.5308109091,269.587745833,860.76475
170,2015-03-01,135.577795,2028.26589583,,0.330594166667,3333.628675,265.547563333,35.0615783333,272.0099825,862.382833333
171,2015-04-01,129.717806667,1984.88474,,0.251595,3289.61676417,270.566261667,35.0212416667,277.444635,862.29675
172,2015-05-01,121.9605875,1927.55075167,,0.0265775,3254.25944,279.271004167,36.2584158333,286.517445,881.945666667
173,2015-06-01,113.600383333,1885.49652833,,-0.0541341666667,3239.2393025,279.431324167,36.8474966667,287.133115,916.215916667
174,2015-07-01,105.608298333,1858.93689,,-0.240215833333,3222.29695583,285.535451667,41.6708675,293.548618333,922.7725
175,2015-08-01,97.7964233333,1829.34524667,,-0.62205,3193.77630417,289.325975,38.19282,297.651699167,931.412166667
176,2015-09-01,91.7558075,1824.26129917,,-0.934616666667,3181.18190083,288.801559167,39.0748691667,297.38871,929.635833333
177,2015-10-01,86.3092541667,1806.95748667,,-1.083445,3143.53444667,290.665753333,37.3457191667,299.5254325,914.48
178,2015-11-01,81.6131791667,1804.59673917,,-1.22215333333,3084.68895083,296.17656,40.1329266667,305.332594167,854.235666667
179,2015-12-01,77.4098791667,1813.5167775,,-1.35793,3049.91765583,297.8000375,44.3464425,306.583571667,809.418916667
180,2016-01-01,71.3673333333,1824.80959333,,-1.4949925,3043.73910583,316.532250833,44.8258133333,325.015441667,779.215916667
181,2016-02-01,71.8073775,1815.6454375,,-1.40617833333,3016.64748833,327.110805,46.5448091667,335.660375833,748.395666667
182,2016-03-01,74.8711466667,1820.62940583,,-1.30284916667,3008.39499167,339.934045833,47.324525,348.4505125,718.42225
183,2016-04-01,78.4404191667,1835.38441417,,-1.25099166667,3004.73258,346.73791,48.9842841667,355.17712,687.997333333
184,2016-05-01,83.3249091667,1831.60053667,,-1.0360675,2978.6922375,348.6367775,48.9146325,357.0051425,658.883083333
185,2016-06-01,97.1096525,1818.75460083,0.716860833333,-0.903995,2960.0629475,361.02783,49.4050116667,369.530593333,626.167083333
186,2016-07-01,101.556893333,1822.93711083,0.8499075,-0.689165833333,2948.8062675,368.744716667,44.1776316667,377.328630833,603.495166667
187,2016-08-01,106.611151667,1837.65810667,0.961348333333,-0.413353333333,2952.96881,375.985659167,50.29341,384.603245,574.21625
188,2016-09-01,108.377100833,1836.61793,1.05532416667,-0.0896766666667,2932.14262333,380.843893333,51.6491508333,389.512535,546.075583333
189,2016-10-01,109.669648333,1830.72065417,1.1207375,0.057585,2926.7320775,391.047270833,54.4045025,399.8024375,532.07725
190,2016-11-01,115.293543333,1792.59395417,1.17501333333,0.202206666667,2938.72740167,405.9906325,54.1703541667,414.68901,561.778333333
191,2016-12-01,119.464845833,1785.5499425,1.2032425,0.304775,2958.31487167,416.6987075,51.2088725,425.74877,576.037666667
192,2017-01-01,124.088168333,1764.463565,1.27777166667,0.4701075,2950.58728417,423.673666667,52.4453758333,433.058653333,576.061416667
193,2017-02-01,127.657729167,1751.94927,1.35845909091,0.548013333333,2956.84206583,436.275431667,54.8570725,445.725399167,576.104583333
194,2017-03-01,131.466260833,1754.88778,1.429506,0.600600833333,2961.79703,435.31405,55.2490566667,444.7864175,574.806916667
195,2017-04-01,134.262219167,1781.17237,1.51053222222,0.649440909091,2986.2793575,441.090001667,55.0965016667,450.642810833,564.475416667
196,2017-05-01,136.240185,1820.8228425,1.59756125,0.665382,3037.727275,443.9955225,56.6665263636,453.729315833,564.660583333
197,2017-06-01,131.2764,1855.32465667,1.53027571429,0.655285555556,3074.33592667,439.335330833,69.9745990909,449.046344167,564.241916667
198,2017-07-01,133.171443333,1867.98463,1.41992166667,0.6343675,3084.68321917,441.356975833,72.7753263636,451.208715,555.31775
199,2017-08-01,130.389791667,1864.20647833,1.67228166667,0.647524285714,3081.27632833,439.653473333,77.9732445455,449.636830833,555.271583333
200,2017-09-01,129.041915,1851.81941167,1.928135,0.660351666667,3074.74773083,441.567395833,84.20917,451.672555,554.733333333
201,2017-10-01,128.2762025,1860.89205833,,,3082.12512333,440.670215,91.7962863636,450.836405,547.653416667
202,2017-11-01,124.671329167,1906.5533775,,,3076.27241667,436.8510425,97.9756890909,447.12591,497.774583333
203,2017-12-01,124.450265833,1925.326675,,,3066.87489083,434.3029975,104.898151,444.652515,469.734
204,2018-01-01,123.497898333,1930.93940833,,,3067.444775,431.488748333,113.017423333,441.867045833,469.345
205,2018-02-01,119.861995,1937.69055583,,,3066.201255,429.624716667,109.731923333,440.036759167,469.256583333
206,2018-03-01,117.001874545,1951.47017273,,,3077.71962455,427.715991818,120.70336125,438.2944,464.621727273
207,2018-04-01,114.537377,1960.134339,,,3084.059359,421.013717,133.357615714,431.659671,464.0174
208,2018-05-01,111.378665556,2004.76905,,,3110.20603444,418.393171111,133.357615714,429.034566667,451.666444444
209,2018-06-01,104.84684625,2044.5546075,,,3131.81318625,426.238195,126.26373,436.781075,440.148125
210,2018-07-01,98.2135342857,2043.68739429,,,3130.51667,433.280374286,,443.648017143,437.448285714
